CMDLINE /usr/local/bin/python main.py
MEM 238.914062 1689222123.1031
MEM 238.914062 1689222123.2039
MEM 238.914062 1689222123.3050
MEM 238.914062 1689222123.4617
MEM 238.914062 1689222123.5622
MEM 238.914062 1689222123.6631
MEM 238.914062 1689222123.7637
MEM 238.914062 1689222123.8643
MEM 239.429688 1689222123.9648
MEM 239.687500 1689222124.0654
MEM 239.687500 1689222124.1660
MEM 239.687500 1689222124.2665
MEM 239.687500 1689222124.3670
MEM 239.687500 1689222124.4677
MEM 239.687500 1689222124.5682
MEM 239.687500 1689222124.6687
MEM 239.687500 1689222124.7692
MEM 239.687500 1689222124.8698
MEM 239.945312 1689222124.9707
MEM 239.945312 1689222125.0713
MEM 239.945312 1689222125.1720
MEM 239.945312 1689222125.2726
MEM 239.945312 1689222125.3731
MEM 239.945312 1689222125.4736
MEM 239.945312 1689222125.5742
MEM 239.945312 1689222125.6746
MEM 239.945312 1689222125.7753
MEM 239.945312 1689222125.8759
MEM 239.945312 1689222125.9777
MEM 239.945312 1689222126.0785
MEM 239.945312 1689222126.1790
MEM 239.945312 1689222126.2795
MEM 239.945312 1689222126.3802
MEM 239.945312 1689222126.4827
MEM 239.945312 1689222126.5832
MEM 239.945312 1689222126.6837
MEM 239.945312 1689222126.7842
MEM 239.945312 1689222126.8850
MEM 239.945312 1689222126.9858
MEM 239.945312 1689222127.0865
MEM 239.945312 1689222127.1870
MEM 239.945312 1689222127.2875
MEM 239.945312 1689222127.3883
MEM 239.945312 1689222127.4892
MEM 239.945312 1689222127.5901
MEM 239.945312 1689222127.6906
MEM 239.945312 1689222127.7913
MEM 239.945312 1689222127.8920
MEM 239.945312 1689222127.9925
MEM 239.945312 1689222128.0930
MEM 239.945312 1689222128.1934
MEM 239.945312 1689222128.2939
MEM 239.945312 1689222128.3943
MEM 239.945312 1689222128.4947
MEM 239.945312 1689222128.5973
MEM 239.945312 1689222128.6983
MEM 239.945312 1689222128.7986
MEM 239.945312 1689222128.8990
MEM 239.945312 1689222128.9996
MEM 239.945312 1689222129.1002
MEM 239.945312 1689222129.2008
MEM 239.945312 1689222129.3014
MEM 239.945312 1689222129.4022
MEM 239.945312 1689222129.5029
MEM 239.945312 1689222129.6036
MEM 239.945312 1689222129.7041
MEM 239.945312 1689222129.8047
MEM 239.945312 1689222129.9052
MEM 239.945312 1689222130.0060
MEM 239.945312 1689222130.1065
MEM 239.945312 1689222130.2070
MEM 239.945312 1689222130.3078
MEM 239.945312 1689222130.4084
MEM 239.945312 1689222130.5090
MEM 239.945312 1689222130.6094
MEM 239.945312 1689222130.7099
MEM 239.945312 1689222130.8103
MEM 239.945312 1689222130.9111
MEM 239.945312 1689222131.0157
MEM 239.945312 1689222131.1162
MEM 239.945312 1689222131.2170
MEM 239.945312 1689222131.3175
MEM 239.945312 1689222131.4180
MEM 239.945312 1689222131.5187
MEM 239.945312 1689222131.6201
MEM 240.203125 1689222131.7220
MEM 240.203125 1689222131.8250
MEM 240.203125 1689222131.9259
MEM 240.203125 1689222132.0376
MEM 240.203125 1689222132.1382
MEM 240.203125 1689222132.2426
MEM 240.203125 1689222132.3442
MEM 240.203125 1689222132.4470
MEM 240.203125 1689222132.5900
MEM 240.203125 1689222132.6909
MEM 240.203125 1689222132.7915
MEM 240.203125 1689222132.8946
MEM 240.203125 1689222132.9983
MEM 240.203125 1689222133.0999
MEM 240.460938 1689222133.2006
MEM 240.460938 1689222133.3048
MEM 240.460938 1689222133.4162
MEM 240.460938 1689222133.5170
MEM 240.460938 1689222133.6186
MEM 240.460938 1689222133.7209
MEM 240.714844 1689222133.8282
MEM 240.714844 1689222133.9293
MEM 240.972656 1689222134.0298
MEM 240.972656 1689222134.1317
MEM 240.972656 1689222134.2328
MEM 240.972656 1689222134.3349
MEM 240.972656 1689222134.4440
MEM 240.972656 1689222134.5449
MEM 240.972656 1689222134.6458
MEM 240.972656 1689222134.7464
MEM 241.230469 1689222134.8471
MEM 241.230469 1689222134.9478
MEM 241.230469 1689222135.0484
MEM 241.230469 1689222135.1490
MEM 241.488281 1689222135.2498
MEM 241.488281 1689222135.3505
MEM 241.488281 1689222135.4511
MEM 241.488281 1689222135.5519
MEM 241.488281 1689222135.6569
MEM 241.746094 1689222135.7575
MEM 241.746094 1689222135.8580
MEM 242.773438 1689222135.9584
MEM 242.773438 1689222136.0588
MEM 242.773438 1689222136.1592
MEM 242.773438 1689222136.2599
MEM 243.031250 1689222136.3602
MEM 243.031250 1689222136.4606
MEM 243.031250 1689222136.5614
MEM 243.289062 1689222136.6618
MEM 243.289062 1689222136.7623
MEM 243.289062 1689222136.8630
MEM 243.289062 1689222136.9639
MEM 243.289062 1689222137.0645
MEM 243.546875 1689222137.1652
MEM 243.546875 1689222137.2660
MEM 243.546875 1689222137.3668
MEM 243.804688 1689222137.4673
MEM 243.804688 1689222137.5679
MEM 244.062500 1689222137.6685
MEM 244.062500 1689222137.7694
MEM 244.062500 1689222137.8700
MEM 244.320312 1689222137.9706
MEM 244.320312 1689222138.0714
MEM 244.578125 1689222138.1719
MEM 244.835938 1689222138.2725
MEM 244.835938 1689222138.3730
MEM 244.835938 1689222138.4739
MEM 244.835938 1689222138.5746
MEM 244.835938 1689222138.6753
MEM 244.835938 1689222138.7760
MEM 244.835938 1689222138.8766
MEM 245.093750 1689222138.9794
MEM 245.093750 1689222139.0827
MEM 245.351562 1689222139.1832
MEM 245.351562 1689222139.2838
MEM 245.351562 1689222139.3844
MEM 245.351562 1689222139.4848
MEM 245.609375 1689222139.5854
MEM 245.609375 1689222139.6861
MEM 245.867188 1689222139.7867
MEM 245.867188 1689222139.8873
MEM 246.125000 1689222139.9879
MEM 246.125000 1689222140.0884
MEM 246.125000 1689222140.1890
MEM 246.125000 1689222140.2895
MEM 246.382812 1689222140.3900
MEM 246.382812 1689222140.4905
MEM 246.382812 1689222140.5910
MEM 246.382812 1689222140.6919
MEM 246.382812 1689222140.7928
MEM 246.382812 1689222140.8934
MEM 246.382812 1689222140.9940
MEM 246.640625 1689222141.0945
MEM 246.640625 1689222141.1949
MEM 246.898438 1689222141.2957
MEM 246.898438 1689222141.3964
MEM 246.898438 1689222141.4971
MEM 246.898438 1689222141.5976
MEM 247.156250 1689222141.6981
MEM 247.156250 1689222141.7988
MEM 247.156250 1689222141.8993
MEM 247.414062 1689222141.9999
MEM 247.671875 1689222142.1005
MEM 247.671875 1689222142.2011
MEM 247.671875 1689222142.3019
MEM 247.671875 1689222142.4024
MEM 247.671875 1689222142.5033
MEM 247.671875 1689222142.6039
MEM 248.187500 1689222142.7043
MEM 248.187500 1689222142.8050
MEM 248.187500 1689222142.9075
MEM 248.187500 1689222143.0084
MEM 248.187500 1689222143.1090
MEM 248.187500 1689222143.2098
MEM 248.187500 1689222143.3104
MEM 248.445312 1689222143.4110
MEM 248.445312 1689222143.5115
MEM 248.960938 1689222143.6119
MEM 248.960938 1689222143.7124
MEM 248.960938 1689222143.8130
MEM 248.960938 1689222143.9137
MEM 249.218750 1689222144.0144
MEM 249.218750 1689222144.1174
MEM 249.734375 1689222144.2182
MEM 249.734375 1689222144.3189
MEM 249.992188 1689222144.4195
MEM 249.992188 1689222144.5201
MEM 249.992188 1689222144.6208
MEM 250.250000 1689222144.7213
MEM 250.250000 1689222144.8219
MEM 250.250000 1689222144.9223
MEM 250.250000 1689222145.0232
MEM 250.250000 1689222145.1241
MEM 250.250000 1689222145.2245
MEM 250.250000 1689222145.3249
MEM 250.250000 1689222145.4256
MEM 250.507812 1689222145.5260
MEM 251.023438 1689222145.6266
MEM 251.023438 1689222145.7271
MEM 251.023438 1689222145.8278
MEM 251.023438 1689222145.9284
MEM 251.023438 1689222146.0289
MEM 251.023438 1689222146.1294
MEM 251.023438 1689222146.2302
MEM 251.281250 1689222146.3312
MEM 251.539062 1689222146.4317
MEM 251.539062 1689222146.5324
MEM 251.539062 1689222146.6330
MEM 251.539062 1689222146.7335
MEM 251.539062 1689222146.8340
MEM 252.054688 1689222146.9345
MEM 252.054688 1689222147.0349
MEM 252.054688 1689222147.1355
MEM 252.054688 1689222147.2363
MEM 252.054688 1689222147.3373
MEM 252.054688 1689222147.4379
MEM 252.054688 1689222147.5385
MEM 252.828125 1689222147.6395
MEM 252.828125 1689222147.7402
MEM 252.828125 1689222147.8410
MEM 252.828125 1689222147.9418
MEM 252.828125 1689222148.0427
MEM 252.828125 1689222148.1438
MEM 252.828125 1689222148.2444
MEM 252.828125 1689222148.3451
MEM 252.828125 1689222148.4456
MEM 252.828125 1689222148.5461
MEM 253.343750 1689222148.6467
MEM 253.343750 1689222148.7473
MEM 253.343750 1689222148.8478
MEM 253.343750 1689222148.9483
MEM 253.601562 1689222149.0489
MEM 253.859375 1689222149.1496
MEM 253.859375 1689222149.2540
MEM 253.859375 1689222149.3547
MEM 253.859375 1689222149.4551
MEM 253.859375 1689222149.5557
MEM 254.375000 1689222149.6562
MEM 254.375000 1689222149.7570
MEM 254.632812 1689222149.8575
MEM 254.632812 1689222149.9580
MEM 254.632812 1689222150.0592
MEM 254.632812 1689222150.1598
MEM 254.632812 1689222150.2604
MEM 254.632812 1689222150.3614
MEM 254.632812 1689222150.4618
MEM 254.632812 1689222150.5623
MEM 254.890625 1689222150.6628
MEM 255.664062 1689222150.7633
MEM 255.664062 1689222150.8638
MEM 255.664062 1689222150.9642
MEM 255.664062 1689222151.0649
MEM 255.664062 1689222151.1653
MEM 255.664062 1689222151.2660
MEM 255.664062 1689222151.3668
MEM 255.664062 1689222151.4673
MEM 255.921875 1689222151.5679
MEM 256.179688 1689222151.6685
MEM 256.437500 1689222151.7692
MEM 256.437500 1689222151.8697
MEM 256.437500 1689222151.9703
MEM 256.695312 1689222152.0707
MEM 256.695312 1689222152.1712
MEM 256.695312 1689222152.2718
MEM 256.695312 1689222152.3724
MEM 256.695312 1689222152.4730
MEM 256.695312 1689222152.5735
MEM 256.695312 1689222152.6740
MEM 256.695312 1689222152.7746
MEM 256.695312 1689222152.8751
MEM 257.210938 1689222152.9762
MEM 257.468750 1689222153.0769
MEM 257.468750 1689222153.1774
MEM 257.468750 1689222153.2781
MEM 257.468750 1689222153.3788
MEM 257.726562 1689222153.4792
MEM 257.726562 1689222153.5799
MEM 258.242188 1689222153.6805
MEM 258.242188 1689222153.7811
MEM 258.242188 1689222153.8818
MEM 258.242188 1689222153.9825
MEM 258.500000 1689222154.0831
MEM 258.500000 1689222154.1838
MEM 258.500000 1689222154.2843
MEM 258.500000 1689222154.3868
MEM 258.500000 1689222154.4876
MEM 258.500000 1689222154.5881
MEM 258.500000 1689222154.6889
MEM 258.500000 1689222154.7894
MEM 259.015625 1689222154.8900
MEM 259.273438 1689222154.9907
MEM 259.273438 1689222155.0912
MEM 259.273438 1689222155.1920
MEM 259.531250 1689222155.2930
MEM 259.531250 1689222155.3938
MEM 259.531250 1689222155.4943
MEM 259.531250 1689222155.5957
MEM 260.046875 1689222155.6964
MEM 260.046875 1689222155.7970
MEM 260.046875 1689222155.8975
MEM 260.562500 1689222155.9979
MEM 260.562500 1689222156.0984
MEM 260.562500 1689222156.1989
MEM 260.562500 1689222156.2995
MEM 260.562500 1689222156.4053
MEM 260.820312 1689222156.5071
MEM 261.078125 1689222156.6079
MEM 261.078125 1689222156.7089
MEM 261.078125 1689222156.8095
MEM 261.078125 1689222156.9100
MEM 261.078125 1689222157.0104
MEM 261.335938 1689222157.1111
MEM 261.335938 1689222157.2118
MEM 261.335938 1689222157.3124
MEM 261.335938 1689222157.4132
MEM 261.335938 1689222157.5138
MEM 261.593750 1689222157.6142
MEM 261.851562 1689222157.7148
MEM 262.109375 1689222157.8152
MEM 262.109375 1689222157.9157
MEM 262.109375 1689222158.0163
MEM 262.109375 1689222158.1169
MEM 262.109375 1689222158.2174
MEM 262.109375 1689222158.3182
MEM 262.625000 1689222158.4189
MEM 262.882812 1689222158.5195
MEM 262.882812 1689222158.6203
MEM 262.882812 1689222158.7212
MEM 262.882812 1689222158.8216
MEM 262.882812 1689222158.9221
MEM 263.398438 1689222159.0228
MEM 263.656250 1689222159.1233
MEM 263.656250 1689222159.2239
MEM 263.656250 1689222159.3246
MEM 263.656250 1689222159.4252
MEM 263.656250 1689222159.5293
MEM 264.171875 1689222159.6306
MEM 264.429688 1689222159.7318
MEM 264.429688 1689222159.8322
MEM 264.429688 1689222159.9327
MEM 264.429688 1689222160.0332
MEM 264.429688 1689222160.1341
MEM 264.429688 1689222160.2351
MEM 264.429688 1689222160.3359
MEM 264.687500 1689222160.4363
MEM 264.945312 1689222160.5367
MEM 264.945312 1689222160.6374
MEM 264.945312 1689222160.7379
MEM 265.203125 1689222160.8392
MEM 265.203125 1689222160.9399
MEM 265.203125 1689222161.0405
MEM 265.203125 1689222161.1410
MEM 265.203125 1689222161.2465
MEM 265.203125 1689222161.3471
MEM 265.460938 1689222161.4476
MEM 265.718750 1689222161.5481
MEM 265.718750 1689222161.6485
MEM 265.718750 1689222161.7492
MEM 265.718750 1689222161.8496
MEM 265.976562 1689222161.9501
MEM 265.976562 1689222162.0508
MEM 266.492188 1689222162.1515
MEM 266.492188 1689222162.2524
MEM 266.750000 1689222162.3531
MEM 266.750000 1689222162.4536
MEM 266.750000 1689222162.5542
MEM 267.007812 1689222162.6550
MEM 267.265625 1689222162.7555
MEM 267.265625 1689222162.8562
MEM 267.265625 1689222162.9576
MEM 267.265625 1689222163.0582
MEM 267.523438 1689222163.1589
MEM 267.781250 1689222163.2593
MEM 267.781250 1689222163.3600
MEM 267.781250 1689222163.4605
MEM 267.781250 1689222163.5610
MEM 268.039062 1689222163.6614
MEM 268.039062 1689222163.7624
MEM 268.296875 1689222163.8630
MEM 268.554688 1689222163.9637
MEM 268.554688 1689222164.0642
MEM 268.554688 1689222164.1650
MEM 268.554688 1689222164.2657
MEM 268.554688 1689222164.3704
MEM 268.812500 1689222164.4710
MEM 268.812500 1689222164.5715
MEM 268.812500 1689222164.6742
MEM 269.070312 1689222164.7749
MEM 269.328125 1689222164.8754
MEM 269.328125 1689222164.9759
MEM 269.328125 1689222165.0764
MEM 269.328125 1689222165.1803
MEM 269.585938 1689222165.2869
MEM 269.585938 1689222165.3883
MEM 269.585938 1689222165.4889
MEM 269.843750 1689222165.5895
MEM 270.359375 1689222165.6902
MEM 270.359375 1689222165.7910
MEM 270.359375 1689222165.8919
MEM 270.359375 1689222165.9924
MEM 270.359375 1689222166.0930
MEM 270.359375 1689222166.1936
MEM 270.617188 1689222166.2942
MEM 270.617188 1689222166.3949
MEM 270.617188 1689222166.4955
MEM 270.617188 1689222166.5963
MEM 271.132812 1689222166.6970
MEM 271.132812 1689222166.7975
MEM 271.132812 1689222166.8982
MEM 271.132812 1689222166.9987
MEM 271.132812 1689222167.0994
MEM 271.132812 1689222167.2003
MEM 271.132812 1689222167.3010
MEM 271.132812 1689222167.4015
MEM 271.390625 1689222167.5020
MEM 271.390625 1689222167.6026
MEM 271.906250 1689222167.7031
MEM 271.906250 1689222167.8039
MEM 271.906250 1689222167.9046
MEM 272.164062 1689222168.0051
MEM 272.421875 1689222168.1060
MEM 272.421875 1689222168.2065
MEM 272.421875 1689222168.3072
MEM 272.421875 1689222168.4079
MEM 272.937500 1689222168.5084
MEM 273.707031 1689222168.6089
MEM 273.707031 1689222168.7104
MEM 273.707031 1689222168.8112
MEM 273.707031 1689222168.9119
MEM 273.707031 1689222169.0124
MEM 273.707031 1689222169.1131
MEM 273.707031 1689222169.2135
MEM 273.964844 1689222169.3140
MEM 273.964844 1689222169.4147
MEM 273.964844 1689222169.5153
MEM 274.222656 1689222169.6159
MEM 274.480469 1689222169.7167
MEM 274.480469 1689222169.8209
MEM 274.480469 1689222169.9214
MEM 274.738281 1689222170.0222
MEM 274.738281 1689222170.1225
MEM 274.738281 1689222170.2233
MEM 274.996094 1689222170.3240
MEM 275.253906 1689222170.4246
MEM 275.253906 1689222170.5251
MEM 275.253906 1689222170.6259
MEM 275.253906 1689222170.7264
MEM 275.253906 1689222170.8270
MEM 275.253906 1689222170.9276
MEM 275.253906 1689222171.0283
MEM 275.253906 1689222171.1290
MEM 275.253906 1689222171.2301
MEM 275.253906 1689222171.3307
MEM 275.511719 1689222171.4311
MEM 275.511719 1689222171.5319
MEM 276.027344 1689222171.6325
MEM 276.027344 1689222171.7333
MEM 276.027344 1689222171.8340
MEM 276.027344 1689222171.9346
MEM 276.027344 1689222172.0352
MEM 276.027344 1689222172.1360
MEM 276.285156 1689222172.2366
MEM 276.285156 1689222172.3371
MEM 276.285156 1689222172.4377
MEM 276.285156 1689222172.5382
MEM 276.285156 1689222172.6385
MEM 276.542969 1689222172.7390
MEM 276.542969 1689222172.8396
MEM 276.542969 1689222172.9401
MEM 276.542969 1689222173.0408
MEM 276.800781 1689222173.1413
MEM 276.800781 1689222173.2419
MEM 277.058594 1689222173.3424
MEM 277.058594 1689222173.4429
MEM 277.058594 1689222173.5434
MEM 277.058594 1689222173.6440
MEM 277.058594 1689222173.7446
MEM 277.316406 1689222173.8450
MEM 277.574219 1689222173.9456
MEM 278.089844 1689222174.0462
MEM 278.089844 1689222174.1471
MEM 278.347656 1689222174.2475
MEM 278.605469 1689222174.3481
MEM 278.605469 1689222174.4487
MEM 278.605469 1689222174.5492
MEM 278.605469 1689222174.6499
MEM 278.605469 1689222174.7504
MEM 278.863281 1689222174.8509
MEM 278.863281 1689222174.9554
MEM 279.121094 1689222175.0560
MEM 279.121094 1689222175.1566
MEM 279.378906 1689222175.2570
MEM 279.378906 1689222175.3574
MEM 279.378906 1689222175.4579
MEM 279.378906 1689222175.5586
MEM 279.636719 1689222175.6590
MEM 279.636719 1689222175.7596
MEM 279.894531 1689222175.8602
MEM 279.894531 1689222175.9615
MEM 280.152344 1689222176.0621
MEM 280.152344 1689222176.1629
MEM 280.152344 1689222176.2635
MEM 280.410156 1689222176.3642
MEM 280.410156 1689222176.4647
MEM 280.667969 1689222176.5652
MEM 280.667969 1689222176.6659
MEM 280.925781 1689222176.7665
MEM 281.183594 1689222176.8669
MEM 281.183594 1689222176.9674
MEM 281.183594 1689222177.0679
MEM 281.183594 1689222177.1683
MEM 281.183594 1689222177.2689
MEM 281.441406 1689222177.3701
MEM 281.441406 1689222177.4710
MEM 281.441406 1689222177.5721
MEM 281.957031 1689222177.6728
MEM 281.957031 1689222177.7734
MEM 281.957031 1689222177.8739
MEM 281.957031 1689222177.9743
MEM 281.957031 1689222178.0749
MEM 282.214844 1689222178.1757
MEM 282.214844 1689222178.2763
MEM 282.472656 1689222178.3769
MEM 282.730469 1689222178.4773
MEM 282.730469 1689222178.5778
MEM 283.503906 1689222178.6782
MEM 283.503906 1689222178.7789
MEM 283.503906 1689222178.8795
MEM 283.503906 1689222178.9799
MEM 283.761719 1689222179.0804
MEM 283.761719 1689222179.1809
MEM 283.761719 1689222179.2814
MEM 283.761719 1689222179.3820
MEM 284.019531 1689222179.4824
MEM 284.019531 1689222179.5831
MEM 284.277344 1689222179.6836
MEM 284.277344 1689222179.7843
MEM 284.535156 1689222179.8850
MEM 284.535156 1689222179.9855
MEM 284.535156 1689222180.0880
MEM 284.792969 1689222180.1890
MEM 284.792969 1689222180.2895
MEM 285.308594 1689222180.3901
MEM 285.308594 1689222180.4906
MEM 285.308594 1689222180.5912
MEM 285.308594 1689222180.6920
MEM 285.308594 1689222180.7929
MEM 285.308594 1689222180.8934
MEM 285.308594 1689222180.9940
MEM 285.308594 1689222181.0946
MEM 285.308594 1689222181.1950
MEM 285.308594 1689222181.2955
MEM 285.308594 1689222181.3959
MEM 285.308594 1689222181.4964
MEM 285.566406 1689222181.5971
MEM 286.082031 1689222181.6975
MEM 286.082031 1689222181.7982
MEM 286.082031 1689222181.8987
MEM 286.082031 1689222181.9991
MEM 286.082031 1689222182.0997
MEM 286.339844 1689222182.2002
MEM 286.339844 1689222182.3008
MEM 286.597656 1689222182.4015
MEM 286.597656 1689222182.5020
MEM 286.597656 1689222182.6027
MEM 286.597656 1689222182.7032
MEM 286.597656 1689222182.8039
MEM 286.597656 1689222182.9042
MEM 287.113281 1689222183.0049
MEM 287.113281 1689222183.1053
MEM 287.113281 1689222183.2061
MEM 287.113281 1689222183.3068
MEM 287.113281 1689222183.4076
MEM 287.113281 1689222183.5081
MEM 287.113281 1689222183.6093
MEM 287.886719 1689222183.7099
MEM 287.886719 1689222183.8105
MEM 287.886719 1689222183.9110
MEM 287.886719 1689222184.0115
MEM 287.886719 1689222184.1120
MEM 288.660156 1689222184.2126
MEM 288.660156 1689222184.3135
MEM 288.660156 1689222184.4143
MEM 288.660156 1689222184.5147
MEM 288.660156 1689222184.6151
MEM 288.917969 1689222184.7156
MEM 288.917969 1689222184.8164
MEM 288.917969 1689222184.9171
MEM 288.917969 1689222185.0179
MEM 289.433594 1689222185.1183
MEM 289.433594 1689222185.2209
MEM 289.433594 1689222185.3214
MEM 289.433594 1689222185.4221
MEM 289.433594 1689222185.5227
MEM 289.433594 1689222185.6230
MEM 289.691406 1689222185.7242
MEM 289.691406 1689222185.8251
MEM 290.207031 1689222185.9258
MEM 290.207031 1689222186.0264
MEM 290.207031 1689222186.1273
MEM 290.207031 1689222186.2279
MEM 290.207031 1689222186.3287
MEM 290.207031 1689222186.4293
MEM 290.207031 1689222186.5299
MEM 290.207031 1689222186.6312
MEM 290.207031 1689222186.7319
MEM 290.207031 1689222186.8325
MEM 290.464844 1689222186.9329
MEM 290.464844 1689222187.0336
MEM 290.464844 1689222187.1343
MEM 290.464844 1689222187.2350
MEM 290.464844 1689222187.3355
MEM 290.464844 1689222187.4360
MEM 290.980469 1689222187.5366
MEM 291.238281 1689222187.6372
MEM 291.238281 1689222187.7379
MEM 291.238281 1689222187.8384
MEM 291.238281 1689222187.9389
MEM 291.238281 1689222188.0395
MEM 291.238281 1689222188.1401
MEM 291.753906 1689222188.2407
MEM 291.753906 1689222188.3414
MEM 292.265625 1689222188.4422
MEM 292.265625 1689222188.5428
MEM 292.265625 1689222188.6435
MEM 292.265625 1689222188.7445
MEM 292.265625 1689222188.8449
MEM 292.523438 1689222188.9456
MEM 292.523438 1689222189.0464
MEM 293.296875 1689222189.1470
MEM 293.812500 1689222189.2475
MEM 293.812500 1689222189.3484
MEM 293.812500 1689222189.4489
MEM 293.812500 1689222189.5495
MEM 294.070312 1689222189.6501
MEM 294.070312 1689222189.7507
MEM 294.585938 1689222189.8513
MEM 294.585938 1689222189.9518
MEM 294.585938 1689222190.0524
MEM 294.585938 1689222190.1538
MEM 294.585938 1689222190.2543
MEM 294.585938 1689222190.3588
MEM 294.585938 1689222190.4594
MEM 294.585938 1689222190.5599
MEM 294.585938 1689222190.6604
MEM 294.843750 1689222190.7608
MEM 294.843750 1689222190.8613
MEM 294.843750 1689222190.9619
MEM 295.359375 1689222191.0625
MEM 295.359375 1689222191.1633
MEM 295.359375 1689222191.2642
MEM 295.359375 1689222191.3648
MEM 295.359375 1689222191.4654
MEM 295.359375 1689222191.5660
MEM 295.617188 1689222191.6666
MEM 295.617188 1689222191.7674
MEM 296.132812 1689222191.8680
MEM 296.132812 1689222191.9686
MEM 296.390625 1689222192.0692
MEM 296.648438 1689222192.1698
MEM 296.648438 1689222192.2704
MEM 296.648438 1689222192.3710
MEM 296.648438 1689222192.4715
MEM 296.906250 1689222192.5720
MEM 296.906250 1689222192.6726
MEM 296.906250 1689222192.7733
MEM 296.906250 1689222192.8743
MEM 297.421875 1689222192.9748
MEM 297.421875 1689222193.0753
MEM 297.421875 1689222193.1904
MEM 297.679688 1689222193.2912
MEM 297.679688 1689222193.3920
MEM 297.679688 1689222193.4924
MEM 297.679688 1689222193.5936
MEM 298.195312 1689222193.7201
MEM 298.195312 1689222193.8207
MEM 298.195312 1689222193.9213
MEM 298.195312 1689222194.0217
MEM 298.453125 1689222194.1224
MEM 298.453125 1689222194.2228
MEM 298.968750 1689222194.3236
MEM 298.968750 1689222194.4243
MEM 298.968750 1689222194.5251
MEM 298.968750 1689222194.6258
MEM 298.968750 1689222194.7299
MEM 298.968750 1689222194.8310
MEM 298.968750 1689222194.9316
MEM 298.968750 1689222195.0330
MEM 299.226562 1689222195.1339
MEM 299.226562 1689222195.2348
MEM 299.484375 1689222195.3354
MEM 299.742188 1689222195.4360
MEM 299.742188 1689222195.5403
MEM 299.742188 1689222195.6408
MEM 299.742188 1689222195.7414
MEM 300.000000 1689222195.8419
MEM 300.000000 1689222195.9424
MEM 300.773438 1689222196.0445
MEM 300.773438 1689222196.1452
MEM 301.031250 1689222196.2456
MEM 301.289062 1689222196.3464
MEM 301.546875 1689222196.4473
MEM 301.804688 1689222196.5479
MEM 301.804688 1689222196.6488
MEM 301.804688 1689222196.7496
MEM 301.804688 1689222196.8504
MEM 301.804688 1689222196.9510
MEM 301.804688 1689222197.0517
MEM 301.804688 1689222197.1524
MEM 301.804688 1689222197.2531
MEM 302.062500 1689222197.3536
MEM 302.062500 1689222197.4599
MEM 302.062500 1689222197.5605
MEM 302.578125 1689222197.6611
MEM 302.578125 1689222197.7615
MEM 302.578125 1689222197.8620
MEM 302.578125 1689222197.9626
MEM 302.578125 1689222198.0631
MEM 302.835938 1689222198.1636
MEM 303.093750 1689222198.2642
MEM 303.093750 1689222198.3653
MEM 304.382812 1689222198.4665
MEM 304.382812 1689222198.5675
MEM 304.382812 1689222198.6680
MEM 304.382812 1689222198.7685
MEM 304.382812 1689222198.8695
MEM 304.640625 1689222198.9704
MEM 304.640625 1689222199.0710
MEM 304.640625 1689222199.1717
MEM 304.898438 1689222199.2724
MEM 305.156250 1689222199.3728
MEM 305.156250 1689222199.4736
MEM 305.156250 1689222199.5764
MEM 305.156250 1689222199.6804
MEM 305.414062 1689222199.7811
MEM 305.671875 1689222199.8819
MEM 305.929688 1689222199.9829
MEM 305.929688 1689222200.0834
MEM 305.929688 1689222200.1839
MEM 305.929688 1689222200.2844
MEM 305.929688 1689222200.3850
MEM 305.929688 1689222200.4855
MEM 305.929688 1689222200.5861
MEM 305.929688 1689222200.6892
MEM 306.187500 1689222200.7912
MEM 306.187500 1689222200.8919
MEM 306.187500 1689222200.9924
MEM 306.187500 1689222201.0933
MEM 306.960938 1689222201.1940
MEM 306.960938 1689222201.2945
MEM 306.960938 1689222201.3952
MEM 306.960938 1689222201.4957
MEM 306.960938 1689222201.5963
MEM 307.218750 1689222201.6973
MEM 307.218750 1689222201.7980
MEM 307.476562 1689222201.8986
MEM 307.734375 1689222201.9991
MEM 307.734375 1689222202.0994
MEM 307.734375 1689222202.2000
MEM 307.734375 1689222202.3005
MEM 307.734375 1689222202.4014
MEM 307.734375 1689222202.5020
MEM 307.734375 1689222202.6028
MEM 307.734375 1689222202.7034
MEM 307.734375 1689222202.8046
MEM 307.734375 1689222202.9083
MEM 307.992188 1689222203.0163
MEM 307.992188 1689222203.1168
MEM 307.992188 1689222203.2173
MEM 308.250000 1689222203.3182
MEM 309.281250 1689222203.4225
MEM 309.281250 1689222203.5230
MEM 309.281250 1689222203.6247
MEM 309.539062 1689222203.7259
MEM 309.796875 1689222203.8274
MEM 310.312500 1689222203.9280
MEM 310.570312 1689222204.0284
MEM 310.828125 1689222204.1291
MEM 311.339844 1689222204.2295
MEM 311.339844 1689222204.3299
MEM 311.597656 1689222204.4304
MEM 311.597656 1689222204.5310
MEM 311.855469 1689222204.6329
MEM 311.855469 1689222204.7335
MEM 311.855469 1689222204.8339
MEM 311.855469 1689222204.9344
MEM 312.113281 1689222205.0350
MEM 312.113281 1689222205.1357
MEM 312.113281 1689222205.2362
MEM 312.113281 1689222205.3367
MEM 312.371094 1689222205.4375
MEM 312.371094 1689222205.5380
MEM 312.628906 1689222205.6389
MEM 312.628906 1689222205.7394
MEM 312.886719 1689222205.8423
MEM 313.144531 1689222205.9430
MEM 313.144531 1689222206.0434
