CMDLINE /usr/local/bin/python main.py
MEM 560.968750 1689219402.7053
MEM 648.320312 1689219402.8076
MEM 648.320312 1689219402.9098
MEM 648.320312 1689219403.0120
MEM 648.320312 1689219403.1137
MEM 648.320312 1689219403.2151
MEM 653.296875 1689219403.3166
MEM 659.148438 1689219403.4185
MEM 659.183594 1689219403.5205
MEM 659.234375 1689219403.6218
MEM 605.468750 1689219403.7231
MEM 605.425781 1689219403.8254
MEM 606.617188 1689219403.9464
MEM 608.953125 1689219404.0476
MEM 615.097656 1689219404.1495
MEM 615.660156 1689219404.2511
MEM 617.171875 1689219404.3527
MEM 619.011719 1689219404.4541
MEM 644.738281 1689219404.5565
MEM 662.902344 1689219404.6580
MEM 659.601562 1689219404.7607
MEM 669.187500 1689219404.8631
MEM 700.972656 1689219404.9644
MEM 719.285156 1689219405.0657
MEM 720.140625 1689219405.1669
MEM 731.968750 1689219405.2697
MEM 735.539062 1689219405.3732
MEM 735.949219 1689219405.4752
MEM 736.718750 1689219405.5772
MEM 737.488281 1689219405.6796
MEM 739.898438 1689219405.7808
MEM 742.148438 1689219405.8824
MEM 742.253906 1689219405.9840
MEM 748.417969 1689219406.0856
MEM 754.535156 1689219406.1872
MEM 754.535156 1689219406.2904
MEM 754.542969 1689219406.3957
MEM 754.542969 1689219406.4972
MEM 754.820312 1689219406.5986
MEM 757.898438 1689219406.6997
MEM 760.011719 1689219406.8051
MEM 760.011719 1689219406.9065
MEM 760.496094 1689219407.0085
MEM 760.503906 1689219407.1105
MEM 760.605469 1689219407.2122
MEM 760.757812 1689219407.3136
MEM 760.843750 1689219407.4152
MEM 761.355469 1689219407.5167
MEM 766.921875 1689219407.6179
MEM 767.203125 1689219407.7194
MEM 772.171875 1689219407.8210
MEM 771.476562 1689219407.9247
MEM 771.058594 1689219408.0263
MEM 769.261719 1689219408.1280
MEM 769.261719 1689219408.2303
MEM 769.519531 1689219408.3325
MEM 771.996094 1689219408.4340
MEM 774.710938 1689219408.5357
MEM 777.156250 1689219408.6374
MEM 778.601562 1689219408.7401
MEM 781.195312 1689219408.8418
MEM 784.523438 1689219408.9431
MEM 788.015625 1689219409.0444
MEM 787.871094 1689219409.1467
MEM 788.449219 1689219409.2517
MEM 788.226562 1689219409.3566
MEM 788.808594 1689219409.4594
MEM 793.656250 1689219409.5623
MEM 793.656250 1689219409.6641
MEM 793.371094 1689219409.7920
MEM 791.316406 1689219409.8941
MEM 791.316406 1689219409.9962
MEM 791.222656 1689219410.0981
MEM 791.507812 1689219410.2001
MEM 791.507812 1689219410.3021
MEM 791.507812 1689219410.4035
MEM 791.507812 1689219410.5121
MEM 792.339844 1689219410.6135
MEM 792.109375 1689219410.7161
MEM 788.085938 1689219410.8179
MEM 775.085938 1689219410.9202
MEM 775.085938 1689219411.0236
MEM 775.070312 1689219411.1252
MEM 761.808594 1689219411.2267
MEM 761.808594 1689219411.3280
MEM 761.808594 1689219411.4308
MEM 761.808594 1689219411.5325
MEM 762.011719 1689219411.6903
MEM 761.781250 1689219411.7918
MEM 761.781250 1689219411.8934
MEM 761.781250 1689219411.9954
MEM 761.781250 1689219412.0977
MEM 761.781250 1689219412.1993
MEM 761.593750 1689219412.3008
MEM 761.593750 1689219412.4025
MEM 761.593750 1689219412.5054
MEM 761.593750 1689219412.6072
MEM 761.593750 1689219412.7102
MEM 761.660156 1689219412.8126
MEM 761.660156 1689219412.9153
MEM 761.660156 1689219413.0169
MEM 761.660156 1689219413.1185
MEM 761.660156 1689219413.2205
MEM 761.730469 1689219413.3226
MEM 761.730469 1689219413.4256
MEM 761.730469 1689219413.5273
MEM 761.730469 1689219413.6303
MEM 761.730469 1689219413.7317
MEM 761.476562 1689219413.8333
MEM 761.335938 1689219413.9348
MEM 761.335938 1689219414.0362
MEM 761.316406 1689219414.1376
MEM 758.316406 1689219414.2389
MEM 755.460938 1689219414.3405
MEM 752.855469 1689219414.4422
MEM 752.855469 1689219414.5657
MEM 752.855469 1689219414.6683
MEM 752.855469 1689219414.7701
MEM 751.734375 1689219414.8721
MEM 751.734375 1689219414.9745
MEM 751.734375 1689219415.0772
MEM 750.421875 1689219415.1787
MEM 750.421875 1689219415.2802
MEM 750.492188 1689219415.3817
MEM 750.492188 1689219415.4830
MEM 750.492188 1689219415.5860
MEM 750.492188 1689219415.6875
MEM 750.492188 1689219415.7893
MEM 750.300781 1689219415.8909
MEM 750.300781 1689219415.9933
MEM 750.300781 1689219416.0973
MEM 750.300781 1689219416.1998
MEM 750.300781 1689219416.3013
MEM 750.230469 1689219416.4032
MEM 750.371094 1689219416.5066
MEM 750.371094 1689219416.6080
MEM 750.371094 1689219416.7116
MEM 750.371094 1689219416.8137
MEM 750.371094 1689219416.9179
MEM 750.441406 1689219417.0198
MEM 750.441406 1689219417.1216
MEM 750.441406 1689219417.2238
MEM 750.441406 1689219417.3268
MEM 750.441406 1689219417.4286
MEM 750.511719 1689219417.5307
MEM 750.511719 1689219417.6323
MEM 750.511719 1689219417.7342
MEM 750.214844 1689219417.8363
MEM 750.214844 1689219417.9386
MEM 750.296875 1689219418.0408
MEM 750.296875 1689219418.1430
MEM 750.296875 1689219418.2455
MEM 750.296875 1689219418.3487
MEM 750.296875 1689219418.4502
MEM 750.367188 1689219418.5526
MEM 750.367188 1689219418.6553
MEM 750.367188 1689219418.7574
MEM 750.367188 1689219418.8590
MEM 750.367188 1689219418.9620
MEM 750.367188 1689219419.0640
MEM 750.367188 1689219419.1669
MEM 750.367188 1689219419.2684
MEM 750.367188 1689219419.3700
MEM 750.367188 1689219419.4713
MEM 750.367188 1689219419.5731
MEM 750.367188 1689219419.6755
MEM 750.367188 1689219419.7785
MEM 750.367188 1689219419.8810
MEM 750.367188 1689219419.9831
MEM 750.367188 1689219420.0858
MEM 750.367188 1689219420.1873
MEM 750.367188 1689219420.2889
MEM 750.367188 1689219420.3906
MEM 750.367188 1689219420.4926
MEM 750.367188 1689219420.5981
MEM 750.367188 1689219420.7020
MEM 750.367188 1689219420.8069
MEM 750.367188 1689219420.9083
MEM 750.367188 1689219421.0114
MEM 750.367188 1689219421.1159
MEM 750.367188 1689219421.2177
MEM 750.367188 1689219421.3192
MEM 750.367188 1689219421.4210
MEM 750.367188 1689219421.5385
MEM 750.367188 1689219421.6411
MEM 750.367188 1689219421.7430
MEM 750.097656 1689219421.8450
MEM 750.097656 1689219421.9473
MEM 751.617188 1689219422.0500
MEM 751.164062 1689219422.1532
MEM 754.789062 1689219422.2554
MEM 754.789062 1689219422.3569
MEM 754.789062 1689219422.4589
MEM 754.445312 1689219422.5615
MEM 754.445312 1689219422.6662
MEM 754.929688 1689219422.7678
MEM 757.246094 1689219422.8692
MEM 757.246094 1689219422.9713
MEM 757.457031 1689219423.0727
MEM 757.457031 1689219423.1741
MEM 757.457031 1689219423.2760
MEM 757.457031 1689219423.3782
MEM 757.457031 1689219423.4805
MEM 757.457031 1689219423.5825
MEM 757.457031 1689219423.6843
MEM 757.457031 1689219423.7858
MEM 757.457031 1689219423.8872
MEM 757.746094 1689219423.9888
MEM 757.949219 1689219424.0903
MEM 757.718750 1689219424.1923
MEM 757.722656 1689219424.2948
MEM 759.925781 1689219424.3987
MEM 759.925781 1689219424.5002
MEM 759.925781 1689219424.6017
MEM 759.925781 1689219424.7034
MEM 755.460938 1689219424.8048
MEM 755.460938 1689219424.9071
MEM 756.355469 1689219425.0087
MEM 756.359375 1689219425.1108
MEM 756.324219 1689219425.2144
MEM 756.160156 1689219425.3164
MEM 756.121094 1689219425.4183
MEM 756.121094 1689219425.5201
MEM 756.468750 1689219425.6215
MEM 756.503906 1689219425.7232
MEM 755.164062 1689219425.8245
MEM 756.156250 1689219425.9258
MEM 756.000000 1689219426.0272
MEM 755.957031 1689219426.1287
MEM 756.628906 1689219426.2301
MEM 757.074219 1689219426.3324
MEM 757.222656 1689219426.4343
MEM 763.410156 1689219426.5366
MEM 764.421875 1689219426.6380
MEM 768.292969 1689219426.7396
MEM 777.320312 1689219426.8414
MEM 797.445312 1689219426.9432
MEM 800.960938 1689219427.0509
MEM 801.667969 1689219427.1524
MEM 805.414062 1689219427.2553
MEM 806.562500 1689219427.3594
MEM 815.707031 1689219427.4619
MEM 820.132812 1689219427.5633
MEM 827.316406 1689219427.6649
MEM 827.687500 1689219427.7666
MEM 829.464844 1689219427.8680
MEM 830.304688 1689219427.9702
MEM 830.984375 1689219428.0793
MEM 831.351562 1689219428.2097
MEM 831.480469 1689219428.3111
MEM 831.613281 1689219428.4128
MEM 831.898438 1689219428.5145
MEM 840.582031 1689219428.6171
MEM 841.750000 1689219428.7205
MEM 844.183594 1689219428.8219
MEM 845.109375 1689219428.9262
MEM 849.710938 1689219429.0289
MEM 851.835938 1689219429.1308
MEM 853.167969 1689219429.2335
MEM 855.402344 1689219429.3429
MEM 855.832031 1689219429.4444
MEM 857.265625 1689219429.5469
MEM 858.828125 1689219429.6485
MEM 861.296875 1689219429.7555
MEM 860.976562 1689219429.8566
MEM 860.699219 1689219429.9612
MEM 862.207031 1689219430.0632
MEM 863.109375 1689219430.1648
MEM 864.468750 1689219430.2670
MEM 867.066406 1689219430.3689
MEM 879.179688 1689219430.4705
MEM 894.058594 1689219430.5725
MEM 907.402344 1689219430.6739
MEM 915.003906 1689219430.7753
MEM 914.671875 1689219430.8768
MEM 918.093750 1689219430.9794
MEM 924.648438 1689219431.0812
MEM 924.648438 1689219431.1826
MEM 925.628906 1689219431.2843
MEM 926.718750 1689219431.3863
MEM 930.644531 1689219431.4878
MEM 935.152344 1689219431.5890
MEM 945.097656 1689219431.6907
MEM 941.449219 1689219431.7920
MEM 939.261719 1689219431.8942
MEM 939.765625 1689219431.9957
MEM 939.882812 1689219432.0969
MEM 943.832031 1689219432.1984
MEM 944.671875 1689219432.2996
MEM 944.238281 1689219432.4024
MEM 946.074219 1689219432.5048
MEM 944.542969 1689219432.6090
MEM 939.335938 1689219432.7133
MEM 939.925781 1689219432.8161
MEM 937.062500 1689219432.9187
MEM 937.464844 1689219433.0206
MEM 938.046875 1689219433.1233
MEM 936.187500 1689219433.2252
MEM 936.355469 1689219433.3271
MEM 984.691406 1689219433.4309
MEM 1031.753906 1689219433.5322
MEM 1119.480469 1689219433.6335
MEM 1099.613281 1689219433.7357
MEM 1099.437500 1689219433.8384
MEM 1096.429688 1689219433.9404
MEM 1047.945312 1689219434.0424
MEM 1045.859375 1689219434.1454
MEM 719.773438 1689219434.2469
MEM 697.207031 1689219434.3491
MEM 697.722656 1689219434.4510
MEM 698.750000 1689219434.5543
MEM 716.757812 1689219434.6627
MEM 720.136719 1689219434.7770
MEM 717.902344 1689219434.8896
MEM 744.589844 1689219434.9911
MEM 763.984375 1689219435.0929
MEM 786.183594 1689219435.1961
MEM 783.746094 1689219435.2973
MEM 800.148438 1689219435.3985
MEM 836.613281 1689219435.5002
MEM 830.308594 1689219435.6016
MEM 831.593750 1689219435.7033
MEM 847.601562 1689219435.8050
MEM 872.691406 1689219435.9071
MEM 872.308594 1689219436.0099
MEM 888.894531 1689219436.1179
MEM 917.261719 1689219436.2203
MEM 908.167969 1689219436.3221
MEM 915.484375 1689219436.4244
MEM 908.351562 1689219436.5267
MEM 907.960938 1689219436.6285
MEM 911.019531 1689219436.7302
MEM 913.390625 1689219436.8314
MEM 934.257812 1689219436.9331
MEM 1003.539062 1689219437.0350
MEM 1013.324219 1689219437.1368
MEM 1096.636719 1689219437.2399
MEM 1106.542969 1689219437.3412
MEM 1096.062500 1689219437.4429
MEM 1153.722656 1689219437.5461
MEM 1153.546875 1689219437.6479
MEM 1134.343750 1689219437.7494
MEM 1163.695312 1689219437.8551
MEM 1156.992188 1689219437.9570
MEM 1168.015625 1689219438.0582
MEM 1170.281250 1689219438.1607
MEM 1174.773438 1689219438.2653
MEM 1168.320312 1689219438.3673
MEM 1180.250000 1689219438.4688
MEM 1184.421875 1689219438.5702
MEM 1184.703125 1689219438.6730
MEM 1195.070312 1689219438.7746
MEM 1197.441406 1689219438.8764
MEM 1203.718750 1689219438.9799
MEM 1209.179688 1689219439.0821
MEM 1211.089844 1689219439.1835
MEM 1211.230469 1689219439.2847
MEM 1219.007812 1689219439.3859
MEM 1213.312500 1689219439.4874
MEM 1229.238281 1689219439.5895
MEM 1235.328125 1689219439.6913
MEM 1228.867188 1689219439.7926
MEM 1231.574219 1689219439.8944
MEM 1237.285156 1689219439.9969
MEM 1239.894531 1689219440.0984
MEM 1244.933594 1689219440.1996
MEM 1251.003906 1689219440.3010
MEM 1256.289062 1689219440.4031
MEM 1262.210938 1689219440.5046
MEM 1264.894531 1689219440.6078
MEM 1266.632812 1689219440.7187
MEM 1265.796875 1689219440.8209
MEM 1269.066406 1689219440.9224
MEM 1271.156250 1689219441.0297
MEM 1272.890625 1689219441.1310
MEM 1281.308594 1689219441.2325
MEM 1290.175781 1689219441.3341
MEM 1295.855469 1689219441.4356
MEM 1303.332031 1689219441.5369
MEM 1309.226562 1689219441.6385
MEM 1311.687500 1689219441.7403
MEM 1321.542969 1689219441.8421
MEM 1329.144531 1689219441.9447
MEM 1334.792969 1689219442.0505
MEM 1337.550781 1689219442.1524
MEM 1340.890625 1689219442.2541
MEM 1346.066406 1689219442.3564
MEM 1326.433594 1689219442.4585
MEM 1331.890625 1689219442.5605
MEM 1335.796875 1689219442.6633
MEM 1334.582031 1689219442.7647
MEM 1311.738281 1689219442.8659
MEM 1311.722656 1689219442.9671
MEM 1312.160156 1689219443.0703
MEM 1313.039062 1689219443.1719
MEM 1312.992188 1689219443.2735
MEM 1318.296875 1689219443.3755
MEM 1323.109375 1689219443.4774
MEM 1326.113281 1689219443.5798
MEM 1326.816406 1689219443.6810
MEM 1331.250000 1689219443.7824
MEM 1334.023438 1689219443.8848
MEM 1334.656250 1689219443.9861
MEM 1336.386719 1689219444.0874
MEM 1337.070312 1689219444.1887
MEM 1338.003906 1689219444.2909
MEM 1341.734375 1689219444.3930
MEM 1341.847656 1689219444.4952
MEM 1337.746094 1689219444.5965
MEM 1332.933594 1689219444.6981
MEM 1310.253906 1689219444.7995
MEM 1310.476562 1689219444.9007
MEM 1310.839844 1689219445.0021
MEM 1314.453125 1689219445.1039
MEM 1318.148438 1689219445.2054
MEM 1325.769531 1689219445.3072
MEM 1325.546875 1689219445.4099
MEM 1330.847656 1689219445.5120
MEM 1331.457031 1689219445.6143
MEM 1333.269531 1689219445.7159
MEM 1330.121094 1689219445.8173
MEM 1331.230469 1689219445.9189
MEM 1331.500000 1689219446.0202
MEM 1331.285156 1689219446.1215
MEM 1331.800781 1689219446.2228
MEM 1331.714844 1689219446.3241
MEM 1333.347656 1689219446.4335
MEM 1333.140625 1689219446.6019
MEM 1334.812500 1689219446.7035
MEM 1324.578125 1689219446.8054
MEM 1318.699219 1689219446.9074
MEM 1319.156250 1689219447.0092
MEM 1319.734375 1689219447.1114
MEM 1320.710938 1689219447.2150
MEM 1323.902344 1689219447.3165
MEM 1328.054688 1689219447.4178
MEM 1326.902344 1689219447.5194
MEM 1329.042969 1689219447.6207
MEM 1329.292969 1689219447.7228
MEM 1325.667969 1689219447.8244
MEM 1323.406250 1689219447.9270
MEM 1323.484375 1689219448.0311
MEM 1323.609375 1689219448.1325
MEM 1325.882812 1689219448.2340
MEM 1324.664062 1689219448.3380
MEM 1326.324219 1689219448.4395
MEM 1325.164062 1689219448.5406
MEM 1327.441406 1689219448.6418
MEM 1327.976562 1689219448.7432
MEM 1335.316406 1689219448.8459
MEM 1338.992188 1689219448.9489
MEM 1336.988281 1689219449.0503
MEM 1336.347656 1689219449.1517
MEM 1337.640625 1689219449.2531
MEM 1340.812500 1689219449.3551
MEM 1342.136719 1689219449.4567
MEM 1343.968750 1689219449.5581
MEM 1347.570312 1689219449.6595
MEM 1347.246094 1689219449.7652
MEM 1346.609375 1689219449.8666
MEM 1348.480469 1689219449.9680
MEM 1348.816406 1689219450.0694
MEM 1348.585938 1689219450.1705
MEM 1346.949219 1689219450.2720
MEM 1327.953125 1689219450.3741
MEM 1329.378906 1689219450.4766
MEM 1329.347656 1689219450.5795
MEM 1329.644531 1689219450.6815
MEM 1329.000000 1689219450.7832
MEM 1330.312500 1689219450.8847
MEM 1331.121094 1689219450.9863
MEM 1332.660156 1689219451.0882
MEM 1333.082031 1689219451.1897
MEM 1340.640625 1689219451.2918
MEM 1352.656250 1689219451.3954
MEM 1355.410156 1689219451.4975
MEM 1355.519531 1689219451.5990
MEM 1357.683594 1689219451.7004
MEM 1354.386719 1689219451.8018
MEM 1354.851562 1689219451.9035
MEM 1359.312500 1689219452.0051
MEM 1360.867188 1689219452.1198
MEM 1365.160156 1689219452.2211
MEM 1368.015625 1689219452.3224
MEM 1370.710938 1689219452.4244
MEM 1371.476562 1689219452.5263
MEM 1374.917969 1689219452.6304
MEM 1373.730469 1689219452.7329
MEM 1368.503906 1689219452.8345
MEM 1370.156250 1689219452.9361
MEM 1371.660156 1689219453.0397
MEM 1371.007812 1689219453.1418
MEM 1362.746094 1689219453.2444
MEM 1350.023438 1689219453.3483
MEM 1349.589844 1689219453.4504
MEM 1350.093750 1689219453.5545
MEM 1349.605469 1689219453.6558
MEM 1349.589844 1689219453.7571
MEM 1351.906250 1689219453.8585
MEM 1349.132812 1689219453.9613
MEM 1351.160156 1689219454.0630
MEM 1349.429688 1689219454.1650
MEM 1347.804688 1689219454.2663
MEM 1347.851562 1689219454.3676
MEM 1349.656250 1689219454.4776
MEM 1348.968750 1689219454.5839
MEM 1347.089844 1689219454.7115
MEM 1346.617188 1689219454.8163
MEM 1348.546875 1689219454.9333
MEM 1348.597656 1689219455.0362
MEM 1348.324219 1689219455.1392
MEM 1346.949219 1689219455.2410
MEM 1345.097656 1689219455.3424
MEM 1348.785156 1689219455.4447
MEM 1345.382812 1689219455.5476
MEM 1345.335938 1689219455.6496
MEM 1345.332031 1689219455.7526
MEM 1347.390625 1689219455.8542
MEM 1349.058594 1689219455.9559
MEM 1348.933594 1689219456.0575
MEM 1349.226562 1689219456.1831
MEM 1347.378906 1689219456.2850
MEM 1347.550781 1689219456.3863
MEM 1350.539062 1689219456.4878
MEM 1349.234375 1689219456.5907
MEM 1350.085938 1689219456.6961
MEM 1348.156250 1689219456.8030
MEM 1349.902344 1689219456.9092
MEM 1350.851562 1689219457.0131
MEM 1353.031250 1689219457.1153
MEM 1353.378906 1689219457.2173
MEM 1353.246094 1689219457.3203
MEM 1341.187500 1689219457.4230
MEM 1342.929688 1689219457.5247
MEM 1340.375000 1689219457.6321
MEM 1343.664062 1689219457.7339
MEM 1346.578125 1689219457.8355
MEM 1343.394531 1689219457.9370
MEM 1343.886719 1689219458.0395
MEM 1343.988281 1689219458.1407
MEM 1345.148438 1689219458.2420
MEM 1348.214844 1689219458.3434
MEM 1351.582031 1689219458.4449
MEM 1350.117188 1689219458.5532
MEM 1348.710938 1689219458.6563
MEM 1350.902344 1689219458.7647
MEM 1350.503906 1689219458.8711
MEM 1350.000000 1689219458.9780
MEM 1351.222656 1689219459.0826
MEM 1354.589844 1689219459.1862
MEM 1356.160156 1689219459.2994
MEM 1351.597656 1689219459.4059
MEM 1352.371094 1689219459.5090
MEM 1352.968750 1689219459.6121
MEM 1353.199219 1689219459.7200
MEM 1353.941406 1689219459.8248
MEM 1354.636719 1689219459.9293
MEM 1354.800781 1689219460.0310
MEM 1357.363281 1689219460.1336
MEM 1356.148438 1689219460.2367
MEM 1350.941406 1689219460.3398
MEM 1351.425781 1689219460.4449
MEM 1352.191406 1689219460.5484
MEM 1354.945312 1689219460.6511
MEM 1358.652344 1689219460.7535
MEM 1358.628906 1689219460.8558
MEM 1356.550781 1689219460.9588
MEM 1357.539062 1689219461.0780
MEM 1357.792969 1689219461.1801
MEM 1358.433594 1689219461.2817
MEM 1358.898438 1689219461.3845
MEM 1361.218750 1689219461.4914
MEM 1361.414062 1689219461.5951
MEM 1360.394531 1689219461.6986
MEM 1364.667969 1689219461.8020
MEM 1356.019531 1689219461.9040
MEM 1354.804688 1689219462.0058
MEM 1356.859375 1689219462.1082
MEM 1364.050781 1689219462.2105
MEM 1365.750000 1689219462.3124
MEM 1366.296875 1689219462.4141
MEM 1369.640625 1689219462.5164
MEM 1367.640625 1689219462.6206
MEM 1368.957031 1689219462.7269
MEM 1369.207031 1689219462.8300
MEM 1369.363281 1689219462.9345
MEM 1368.636719 1689219463.0393
MEM 1370.519531 1689219463.1411
MEM 1373.394531 1689219463.2435
MEM 1372.613281 1689219463.3477
MEM 1369.906250 1689219463.4650
MEM 1361.863281 1689219463.5676
MEM 1351.031250 1689219463.6700
MEM 1404.964844 1689219463.7794
MEM 1406.082031 1689219463.8827
MEM 1407.238281 1689219463.9880
MEM 1407.328125 1689219464.0898
MEM 1407.554688 1689219464.1961
MEM 1409.671875 1689219464.3018
MEM 1410.195312 1689219464.4210
MEM 1409.675781 1689219464.5347
MEM 1409.285156 1689219464.6523
MEM 1410.550781 1689219464.7709
MEM 1409.218750 1689219464.8813
MEM 1411.640625 1689219465.0174
MEM 1410.023438 1689219465.1291
MEM 1412.222656 1689219465.2332
MEM 1410.863281 1689219465.3504
MEM 1413.039062 1689219465.4595
MEM 1411.460938 1689219465.5632
MEM 1412.636719 1689219465.6671
MEM 1547.382812 1689219465.7730
MEM 1631.234375 1689219465.8799
MEM 1655.089844 1689219465.9899
MEM 1658.632812 1689219466.1051
MEM 1682.882812 1689219466.2113
MEM 1690.457031 1689219466.3140
MEM 1721.183594 1689219466.4274
MEM 1720.843750 1689219466.5777
MEM 1721.503906 1689219466.6936
MEM 1722.386719 1689219466.8010
MEM 1719.835938 1689219466.9117
MEM 1722.500000 1689219467.0176
MEM 1721.191406 1689219467.1212
MEM 1724.746094 1689219467.2263
MEM 1723.097656 1689219467.3311
MEM 1802.867188 1689219467.4344
MEM 1874.375000 1689219467.5369
MEM 1877.039062 1689219467.6405
MEM 1877.207031 1689219467.7435
MEM 1875.417969 1689219467.8466
MEM 1877.230469 1689219467.9501
MEM 1882.734375 1689219468.0531
MEM 1889.234375 1689219468.1560
MEM 1887.562500 1689219468.2598
MEM 1887.593750 1689219468.3634
MEM 1903.695312 1689219468.4762
MEM 1830.839844 1689219468.6036
MEM 1830.757812 1689219468.7114
MEM 1831.058594 1689219468.8509
MEM 1832.980469 1689219469.0203
MEM 1837.378906 1689219469.1249
MEM 1836.632812 1689219469.2293
MEM 1839.812500 1689219469.3321
MEM 1838.613281 1689219469.4358
MEM 1841.503906 1689219469.5383
MEM 1846.183594 1689219469.6435
MEM 1856.988281 1689219469.7465
MEM 1865.242188 1689219469.8525
MEM 1875.183594 1689219469.9547
MEM 1884.128906 1689219470.0586
MEM 1882.007812 1689219470.1617
MEM 1883.296875 1689219470.2690
MEM 1891.531250 1689219470.3720
MEM 1894.945312 1689219470.4776
MEM 1895.457031 1689219470.5816
MEM 1897.566406 1689219470.6854
MEM 1897.453125 1689219470.7880
MEM 1901.535156 1689219470.8912
MEM 1901.714844 1689219470.9942
MEM 1902.007812 1689219471.1060
MEM 1916.699219 1689219471.2206
MEM 1924.292969 1689219471.3249
MEM 1928.332031 1689219471.4362
MEM 1928.937500 1689219471.5451
MEM 1943.246094 1689219471.6483
MEM 1946.078125 1689219471.7530
MEM 1947.187500 1689219471.8592
MEM 1946.136719 1689219471.9642
MEM 1946.367188 1689219472.0691
MEM 1948.746094 1689219472.1751
MEM 1947.585938 1689219472.2809
MEM 1955.558594 1689219472.3853
MEM 1965.160156 1689219472.4978
MEM 1965.765625 1689219472.6105
MEM 1967.875000 1689219472.7140
MEM 1966.339844 1689219472.8169
MEM 1969.144531 1689219472.9199
MEM 1967.078125 1689219473.0301
MEM 1970.183594 1689219473.1322
MEM 1972.667969 1689219473.2350
MEM 1976.460938 1689219473.3384
MEM 1973.320312 1689219473.4407
MEM 1976.531250 1689219473.5456
MEM 1975.750000 1689219473.6502
MEM 1976.199219 1689219473.7537
MEM 1974.656250 1689219473.8557
MEM 1973.628906 1689219473.9659
MEM 1977.695312 1689219474.0701
MEM 1978.562500 1689219474.1724
MEM 1975.875000 1689219474.2754
MEM 1975.417969 1689219474.3784
MEM 1975.707031 1689219474.4827
MEM 1977.847656 1689219474.5851
MEM 1978.046875 1689219474.6881
MEM 1976.777344 1689219474.7902
MEM 1984.632812 1689219474.8950
MEM 1989.570312 1689219474.9976
MEM 1988.074219 1689219475.1003
MEM 1989.847656 1689219475.2044
MEM 1990.019531 1689219475.3067
MEM 1987.820312 1689219475.4100
MEM 1986.480469 1689219475.5136
MEM 864.957031 1689219475.6227
MEM 866.332031 1689219475.7244
MEM 867.753906 1689219475.8268
MEM 869.304688 1689219475.9294
MEM 871.433594 1689219476.0316
MEM 874.617188 1689219476.1334
MEM 876.976562 1689219476.2438
MEM 876.738281 1689219476.3469
MEM 881.730469 1689219476.4492
MEM 879.910156 1689219476.5517
MEM 880.062500 1689219476.6534
MEM 879.992188 1689219476.7550
MEM 881.015625 1689219476.8569
MEM 882.070312 1689219476.9647
MEM 883.222656 1689219477.0670
MEM 884.964844 1689219477.1685
MEM 885.222656 1689219477.2698
MEM 885.085938 1689219477.3720
MEM 885.062500 1689219477.4739
MEM 885.417969 1689219477.5752
MEM 886.449219 1689219477.6779
MEM 886.378906 1689219477.7805
MEM 886.378906 1689219477.8821
MEM 872.812500 1689219477.9838
MEM 873.035156 1689219478.0854
MEM 873.035156 1689219478.1872
MEM 859.035156 1689219478.2889
MEM 859.460938 1689219478.3908
MEM 859.570312 1689219478.4954
MEM 859.925781 1689219478.5968
