CMDLINE /usr/local/bin/python main.py
MEM 139.484375 1689223912.3520
MEM 139.484375 1689223912.4530
MEM 139.484375 1689223912.5537
MEM 139.484375 1689223912.6551
MEM 139.484375 1689223912.7558
MEM 139.484375 1689223912.8563
MEM 139.484375 1689223912.9571
MEM 139.484375 1689223913.0580
MEM 139.484375 1689223913.1587
MEM 139.484375 1689223913.2594
MEM 139.484375 1689223913.3599
MEM 139.484375 1689223913.4609
MEM 139.484375 1689223913.5617
MEM 139.484375 1689223913.6622
MEM 139.484375 1689223913.7629
MEM 139.484375 1689223913.8634
MEM 139.484375 1689223913.9645
MEM 139.484375 1689223914.0650
MEM 139.484375 1689223914.1656
MEM 139.484375 1689223914.2667
MEM 139.484375 1689223914.3673
MEM 139.484375 1689223914.4678
MEM 139.484375 1689223914.5684
MEM 139.484375 1689223914.6692
MEM 139.484375 1689223914.7703
MEM 139.484375 1689223914.8712
MEM 139.484375 1689223914.9717
MEM 139.484375 1689223915.0727
MEM 139.484375 1689223915.1734
MEM 139.484375 1689223915.2741
MEM 139.484375 1689223915.3749
MEM 139.484375 1689223915.4756
MEM 139.484375 1689223915.5762
MEM 139.484375 1689223915.6769
MEM 139.484375 1689223915.7782
MEM 139.484375 1689223915.8794
MEM 139.484375 1689223915.9800
MEM 139.484375 1689223916.0833
MEM 139.484375 1689223916.1843
MEM 139.484375 1689223916.2849
MEM 139.484375 1689223916.3861
MEM 139.484375 1689223916.4870
MEM 139.484375 1689223916.5878
MEM 139.484375 1689223916.6890
MEM 139.484375 1689223916.7898
MEM 139.484375 1689223916.8907
MEM 139.484375 1689223916.9915
MEM 139.484375 1689223917.0924
MEM 139.484375 1689223917.1933
MEM 139.484375 1689223917.2940
MEM 139.484375 1689223917.3949
MEM 139.484375 1689223917.4958
MEM 139.484375 1689223917.5964
MEM 139.484375 1689223917.6971
MEM 139.484375 1689223917.7978
MEM 139.484375 1689223917.8991
MEM 139.484375 1689223917.9998
MEM 139.484375 1689223918.1004
MEM 139.484375 1689223918.2012
MEM 139.484375 1689223918.3019
MEM 139.484375 1689223918.4028
MEM 139.484375 1689223918.5039
MEM 139.484375 1689223918.6048
MEM 139.484375 1689223918.7058
MEM 139.484375 1689223918.8067
MEM 139.484375 1689223918.9077
MEM 139.484375 1689223919.0088
MEM 139.484375 1689223919.1096
MEM 139.484375 1689223919.2102
MEM 139.484375 1689223919.3109
MEM 139.484375 1689223919.4117
MEM 139.484375 1689223919.5123
MEM 139.484375 1689223919.6129
MEM 139.484375 1689223919.7134
MEM 139.484375 1689223919.8146
MEM 139.484375 1689223919.9156
MEM 139.484375 1689223920.0163
MEM 139.484375 1689223920.1171
MEM 139.484375 1689223920.2177
MEM 139.484375 1689223920.3184
MEM 139.484375 1689223920.4189
MEM 139.484375 1689223920.5197
MEM 139.484375 1689223920.6207
MEM 139.484375 1689223920.7213
MEM 139.484375 1689223920.8220
MEM 139.484375 1689223920.9228
MEM 139.484375 1689223921.0232
MEM 139.484375 1689223921.1239
MEM 139.484375 1689223921.2257
MEM 139.484375 1689223921.3263
MEM 141.925781 1689223921.4268
MEM 141.925781 1689223921.5279
MEM 141.925781 1689223921.6288
MEM 141.925781 1689223921.7294
MEM 141.925781 1689223921.8300
MEM 141.925781 1689223921.9307
MEM 141.925781 1689223922.0317
MEM 141.925781 1689223922.1322
MEM 141.937500 1689223922.2330
MEM 141.937500 1689223922.3336
MEM 141.937500 1689223922.4421
MEM 141.937500 1689223922.5428
MEM 141.937500 1689223922.6433
MEM 141.937500 1689223922.7440
MEM 141.937500 1689223922.8447
MEM 141.937500 1689223922.9452
MEM 141.937500 1689223923.0459
MEM 141.937500 1689223923.1467
MEM 141.937500 1689223923.2473
MEM 141.937500 1689223923.3481
MEM 141.937500 1689223923.4487
MEM 141.937500 1689223923.5495
MEM 141.937500 1689223923.6509
MEM 141.937500 1689223923.7513
MEM 141.937500 1689223923.8521
MEM 141.937500 1689223923.9532
MEM 141.937500 1689223924.0537
MEM 141.937500 1689223924.1541
MEM 141.937500 1689223924.2547
MEM 141.937500 1689223924.3552
MEM 141.937500 1689223924.4561
MEM 141.937500 1689223924.5567
MEM 141.937500 1689223924.6576
MEM 141.937500 1689223924.7586
MEM 141.937500 1689223924.8592
MEM 141.937500 1689223924.9597
MEM 141.937500 1689223925.0603
MEM 141.937500 1689223925.1609
MEM 141.937500 1689223925.2619
MEM 141.937500 1689223925.3627
MEM 141.957031 1689223925.4633
MEM 141.945312 1689223925.5638
MEM 141.945312 1689223925.6645
MEM 141.957031 1689223925.7649
MEM 142.070312 1689223925.8653
MEM 142.070312 1689223925.9658
MEM 142.585938 1689223926.0666
MEM 142.875000 1689223926.1673
MEM 143.132812 1689223926.2677
MEM 143.144531 1689223926.3722
MEM 143.734375 1689223926.4730
MEM 144.589844 1689223926.5735
MEM 144.761719 1689223926.6739
MEM 144.796875 1689223926.7744
MEM 145.148438 1689223926.8748
MEM 145.437500 1689223926.9753
MEM 146.988281 1689223927.0757
MEM 147.875000 1689223927.1765
MEM 147.921875 1689223927.2772
MEM 148.289062 1689223927.3778
MEM 148.289062 1689223927.4782
MEM 148.289062 1689223927.5789
MEM 148.289062 1689223927.6794
MEM 148.300781 1689223927.7797
MEM 148.558594 1689223927.8803
MEM 149.105469 1689223927.9812
MEM 149.875000 1689223928.0817
MEM 150.230469 1689223928.1822
MEM 151.105469 1689223928.2827
MEM 151.367188 1689223928.3843
MEM 151.898438 1689223928.4848
MEM 152.437500 1689223928.5852
MEM 152.460938 1689223928.6861
MEM 154.515625 1689223928.7865
MEM 154.941406 1689223928.8868
MEM 155.257812 1689223928.9875
MEM 155.257812 1689223929.0881
MEM 155.652344 1689223929.1886
MEM 156.281250 1689223929.2890
MEM 156.742188 1689223929.3897
MEM 157.269531 1689223929.4901
MEM 157.468750 1689223929.5907
MEM 158.218750 1689223929.6912
MEM 158.859375 1689223929.7916
MEM 160.421875 1689223929.8921
MEM 161.609375 1689223929.9926
MEM 162.406250 1689223930.0932
MEM 162.527344 1689223930.1938
MEM 162.566406 1689223930.2943
MEM 162.562500 1689223930.3949
MEM 162.570312 1689223930.4954
MEM 162.769531 1689223930.5959
MEM 162.769531 1689223930.6965
MEM 163.089844 1689223930.7970
MEM 163.070312 1689223930.8975
MEM 163.082031 1689223930.9979
MEM 163.343750 1689223931.0985
MEM 163.265625 1689223931.1990
MEM 163.222656 1689223931.2995
MEM 163.183594 1689223931.4000
MEM 163.468750 1689223931.5031
MEM 163.703125 1689223931.6037
MEM 163.695312 1689223931.7044
MEM 163.695312 1689223931.8049
MEM 163.949219 1689223931.9065
MEM 163.953125 1689223932.0072
MEM 163.953125 1689223932.1076
MEM 163.953125 1689223932.2082
MEM 163.968750 1689223932.3087
MEM 164.042969 1689223932.4091
MEM 164.062500 1689223932.5096
MEM 164.062500 1689223932.6146
MEM 164.062500 1689223932.7150
MEM 164.062500 1689223932.8159
MEM 164.183594 1689223932.9167
MEM 164.132812 1689223933.0173
MEM 164.132812 1689223933.1178
MEM 164.644531 1689223933.2184
MEM 164.644531 1689223933.3192
MEM 165.156250 1689223933.4243
MEM 165.156250 1689223933.5249
MEM 165.156250 1689223933.6256
MEM 165.156250 1689223933.7265
MEM 165.156250 1689223933.8273
MEM 165.531250 1689223933.9279
MEM 165.531250 1689223934.0286
MEM 165.531250 1689223934.1292
MEM 165.531250 1689223934.2297
MEM 165.531250 1689223934.3304
MEM 165.531250 1689223934.4310
MEM 165.531250 1689223934.5316
MEM 165.531250 1689223934.6321
MEM 165.507812 1689223934.7360
MEM 165.507812 1689223934.8368
MEM 165.507812 1689223934.9376
MEM 166.531250 1689223935.0384
MEM 166.531250 1689223935.1389
MEM 166.531250 1689223935.2395
MEM 166.531250 1689223935.3401
MEM 166.589844 1689223935.4408
MEM 166.589844 1689223935.5413
MEM 166.589844 1689223935.6417
MEM 166.589844 1689223935.7422
MEM 166.847656 1689223935.8429
MEM 166.847656 1689223935.9436
MEM 166.847656 1689223936.0441
MEM 166.847656 1689223936.1449
MEM 166.847656 1689223936.2455
MEM 166.847656 1689223936.3463
MEM 166.847656 1689223936.4467
MEM 166.847656 1689223936.5472
MEM 166.847656 1689223936.6500
MEM 167.101562 1689223936.7507
MEM 167.359375 1689223936.8511
MEM 167.359375 1689223936.9516
MEM 167.617188 1689223937.0523
MEM 167.617188 1689223937.1530
MEM 168.648438 1689223937.2533
MEM 168.648438 1689223937.3539
MEM 168.648438 1689223937.4543
MEM 168.906250 1689223937.5548
MEM 168.906250 1689223937.6554
MEM 169.164062 1689223937.7559
MEM 169.421875 1689223937.8564
MEM 169.679688 1689223937.9570
MEM 170.878906 1689223938.0578
MEM 170.878906 1689223938.1584
MEM 170.878906 1689223938.2589
MEM 171.136719 1689223938.3593
MEM 171.136719 1689223938.4601
MEM 172.425781 1689223938.5607
MEM 172.425781 1689223938.6612
MEM 173.582031 1689223938.7621
MEM 173.582031 1689223938.8629
MEM 173.582031 1689223938.9634
MEM 171.625000 1689223939.0637
MEM 172.410156 1689223939.1643
MEM 172.410156 1689223939.2648
MEM 173.179688 1689223939.3652
MEM 174.714844 1689223939.4657
MEM 174.714844 1689223939.5662
MEM 174.714844 1689223939.6671
MEM 174.714844 1689223939.7676
MEM 174.714844 1689223939.8682
MEM 174.972656 1689223939.9686
MEM 175.488281 1689223940.0692
MEM 175.488281 1689223940.1696
MEM 175.488281 1689223940.2702
MEM 175.488281 1689223940.3709
MEM 175.488281 1689223940.4717
MEM 175.488281 1689223940.5730
MEM 175.488281 1689223940.6741
MEM 175.488281 1689223940.7749
MEM 175.488281 1689223940.8757
MEM 175.488281 1689223940.9763
MEM 175.488281 1689223941.0773
MEM 175.488281 1689223941.1777
MEM 175.488281 1689223941.2782
MEM 175.488281 1689223941.3788
MEM 175.488281 1689223941.4795
MEM 175.488281 1689223941.5799
MEM 175.488281 1689223941.6804
MEM 175.488281 1689223941.7823
MEM 175.488281 1689223941.8829
MEM 175.746094 1689223941.9835
MEM 175.746094 1689223942.0840
MEM 175.746094 1689223942.1846
MEM 176.257812 1689223942.2857
MEM 176.257812 1689223942.3863
MEM 176.257812 1689223942.4868
MEM 176.257812 1689223942.5875
MEM 176.257812 1689223942.6879
MEM 176.257812 1689223942.7884
MEM 178.558594 1689223942.8889
MEM 178.558594 1689223942.9895
MEM 179.074219 1689223943.0906
MEM 179.332031 1689223943.1911
MEM 180.613281 1689223943.2917
MEM 180.867188 1689223943.3938
MEM 180.867188 1689223943.4944
MEM 180.867188 1689223943.5950
MEM 180.867188 1689223943.6955
MEM 180.867188 1689223943.7962
MEM 180.867188 1689223943.8966
MEM 181.125000 1689223943.9972
MEM 181.125000 1689223944.0981
MEM 181.125000 1689223944.1986
MEM 181.125000 1689223944.2991
MEM 181.378906 1689223944.3996
MEM 181.378906 1689223944.5000
MEM 181.378906 1689223944.6005
MEM 181.378906 1689223944.7010
MEM 181.378906 1689223944.8015
MEM 181.378906 1689223944.9019
MEM 181.378906 1689223945.0025
MEM 181.378906 1689223945.1031
MEM 181.378906 1689223945.2037
MEM 181.378906 1689223945.3042
MEM 181.378906 1689223945.4049
MEM 181.378906 1689223945.5055
MEM 181.378906 1689223945.6061
MEM 181.378906 1689223945.7066
MEM 181.378906 1689223945.8071
MEM 181.378906 1689223945.9077
MEM 181.378906 1689223946.0085
MEM 181.378906 1689223946.1090
MEM 181.378906 1689223946.2096
MEM 181.378906 1689223946.3103
MEM 181.378906 1689223946.4105
MEM 181.378906 1689223946.5111
MEM 181.378906 1689223946.6116
MEM 181.378906 1689223946.7122
MEM 181.378906 1689223946.8127
MEM 181.378906 1689223946.9146
MEM 181.378906 1689223947.0150
MEM 181.378906 1689223947.1155
MEM 181.378906 1689223947.2159
MEM 181.378906 1689223947.3165
MEM 181.378906 1689223947.4169
MEM 181.378906 1689223947.5175
MEM 181.378906 1689223947.6181
MEM 181.378906 1689223947.7185
MEM 181.378906 1689223947.8201
MEM 181.378906 1689223947.9207
MEM 181.378906 1689223948.0211
MEM 181.378906 1689223948.1217
MEM 181.378906 1689223948.2221
MEM 181.378906 1689223948.3227
MEM 181.378906 1689223948.4231
MEM 181.378906 1689223948.5236
MEM 181.378906 1689223948.6240
MEM 181.636719 1689223948.7245
MEM 181.636719 1689223948.8251
MEM 181.636719 1689223948.9258
MEM 181.636719 1689223949.0266
MEM 181.636719 1689223949.1272
MEM 181.636719 1689223949.2277
MEM 181.636719 1689223949.3284
MEM 181.636719 1689223949.4293
MEM 181.636719 1689223949.5298
MEM 181.636719 1689223949.6302
MEM 181.636719 1689223949.7307
MEM 181.636719 1689223949.8311
MEM 181.636719 1689223949.9320
MEM 181.636719 1689223950.0324
MEM 181.636719 1689223950.1329
MEM 181.636719 1689223950.2335
MEM 181.636719 1689223950.3342
MEM 181.636719 1689223950.4346
MEM 181.636719 1689223950.5351
MEM 181.636719 1689223950.6355
MEM 181.894531 1689223950.7361
MEM 181.894531 1689223950.8366
MEM 181.894531 1689223950.9371
MEM 181.894531 1689223951.0376
MEM 181.894531 1689223951.1383
MEM 181.894531 1689223951.2387
MEM 181.894531 1689223951.3393
MEM 181.894531 1689223951.4398
MEM 181.894531 1689223951.5403
MEM 181.894531 1689223951.6406
MEM 181.894531 1689223951.7411
MEM 181.894531 1689223951.8416
MEM 181.894531 1689223951.9420
MEM 181.894531 1689223952.0468
MEM 181.894531 1689223952.1479
MEM 181.894531 1689223952.2484
MEM 181.894531 1689223952.3490
MEM 182.410156 1689223952.4495
MEM 182.410156 1689223952.5499
MEM 182.410156 1689223952.6505
MEM 182.410156 1689223952.7510
MEM 182.410156 1689223952.8515
MEM 182.410156 1689223952.9519
MEM 182.410156 1689223953.0524
MEM 182.410156 1689223953.1529
MEM 182.410156 1689223953.2534
MEM 182.410156 1689223953.3540
MEM 182.410156 1689223953.4546
MEM 182.410156 1689223953.5552
MEM 182.410156 1689223953.6557
MEM 182.410156 1689223953.7563
MEM 182.410156 1689223953.8569
MEM 182.410156 1689223953.9574
MEM 182.410156 1689223954.0581
MEM 182.410156 1689223954.1587
MEM 182.410156 1689223954.2592
MEM 182.410156 1689223954.3597
MEM 182.410156 1689223954.4602
MEM 182.410156 1689223954.5610
MEM 182.410156 1689223954.6614
MEM 182.410156 1689223954.7618
MEM 182.410156 1689223954.8628
MEM 182.410156 1689223954.9636
MEM 182.410156 1689223955.0642
MEM 182.410156 1689223955.1650
MEM 182.410156 1689223955.2656
MEM 182.410156 1689223955.3666
MEM 182.410156 1689223955.4671
MEM 182.410156 1689223955.5677
MEM 182.410156 1689223955.6683
MEM 182.410156 1689223955.7687
MEM 182.410156 1689223955.8693
MEM 182.410156 1689223955.9696
MEM 182.410156 1689223956.0701
MEM 182.410156 1689223956.1708
MEM 182.410156 1689223956.2716
MEM 182.410156 1689223956.3722
MEM 182.410156 1689223956.4726
MEM 182.410156 1689223956.5731
MEM 182.410156 1689223956.6736
MEM 182.410156 1689223956.7741
MEM 182.410156 1689223956.8749
MEM 182.410156 1689223956.9755
MEM 182.410156 1689223957.0761
MEM 182.410156 1689223957.1790
MEM 182.410156 1689223957.2795
MEM 182.410156 1689223957.3858
MEM 182.410156 1689223957.4864
MEM 182.410156 1689223957.5870
MEM 182.410156 1689223957.6877
MEM 182.410156 1689223957.7883
MEM 182.410156 1689223957.8888
MEM 182.410156 1689223957.9894
MEM 182.410156 1689223958.0899
MEM 182.410156 1689223958.1905
MEM 182.410156 1689223958.2914
MEM 182.410156 1689223958.3919
MEM 182.410156 1689223958.4930
MEM 182.410156 1689223958.5936
MEM 182.410156 1689223958.6942
MEM 182.410156 1689223958.7951
MEM 182.410156 1689223958.8959
MEM 182.410156 1689223958.9966
MEM 182.410156 1689223959.0971
MEM 182.410156 1689223959.1979
MEM 182.410156 1689223959.2989
MEM 182.410156 1689223959.4121
MEM 182.410156 1689223959.5127
MEM 182.410156 1689223959.6132
MEM 182.410156 1689223959.7137
MEM 182.410156 1689223959.8143
MEM 182.410156 1689223959.9148
MEM 182.410156 1689223960.0155
MEM 182.410156 1689223960.1159
MEM 182.410156 1689223960.2166
MEM 182.410156 1689223960.3185
MEM 182.410156 1689223960.4193
MEM 182.410156 1689223960.5200
MEM 182.410156 1689223960.6206
MEM 182.410156 1689223960.7212
MEM 182.410156 1689223960.8217
MEM 182.410156 1689223960.9224
MEM 182.410156 1689223961.0230
MEM 182.410156 1689223961.1237
MEM 182.410156 1689223961.2242
MEM 182.410156 1689223961.3251
MEM 182.410156 1689223961.4258
MEM 182.410156 1689223961.5264
MEM 182.410156 1689223961.6272
MEM 182.410156 1689223961.7279
MEM 182.410156 1689223961.8287
MEM 182.410156 1689223961.9293
MEM 182.410156 1689223962.0301
MEM 186.000000 1689223962.1319
MEM 200.437500 1689223962.2325
MEM 200.898438 1689223962.3364
MEM 200.898438 1689223962.4368
MEM 200.898438 1689223962.5372
MEM 200.898438 1689223962.6384
MEM 200.898438 1689223962.7390
MEM 200.898438 1689223962.8399
MEM 200.898438 1689223962.9405
MEM 200.898438 1689223963.0411
MEM 200.898438 1689223963.1416
MEM 200.898438 1689223963.2423
MEM 200.898438 1689223963.3489
MEM 200.898438 1689223963.4494
MEM 200.898438 1689223963.5500
MEM 201.003906 1689223963.6506
MEM 201.003906 1689223963.7512
MEM 201.003906 1689223963.8519
MEM 201.003906 1689223963.9527
MEM 201.003906 1689223964.0531
MEM 201.003906 1689223964.1539
MEM 201.003906 1689223964.2546
MEM 201.003906 1689223964.3552
MEM 201.003906 1689223964.4559
MEM 201.003906 1689223964.5577
MEM 201.003906 1689223964.6583
MEM 201.003906 1689223964.7587
MEM 201.003906 1689223964.8592
MEM 201.003906 1689223964.9598
MEM 201.003906 1689223965.0604
MEM 201.003906 1689223965.1609
MEM 201.003906 1689223965.2617
MEM 201.003906 1689223965.3633
MEM 201.003906 1689223965.4641
MEM 201.003906 1689223965.5647
MEM 201.003906 1689223965.6652
MEM 201.515625 1689223965.7657
MEM 202.285156 1689223965.8662
MEM 202.285156 1689223965.9807
MEM 202.285156 1689223966.0816
MEM 202.542969 1689223966.1838
MEM 202.542969 1689223966.2845
MEM 202.601562 1689223966.3852
MEM 202.601562 1689223966.4856
MEM 203.113281 1689223966.5860
MEM 203.507812 1689223966.6866
MEM 203.671875 1689223966.7870
MEM 203.671875 1689223966.8877
MEM 203.671875 1689223966.9881
MEM 203.671875 1689223967.0886
MEM 204.437500 1689223967.1925
MEM 205.722656 1689223967.2933
MEM 205.738281 1689223967.3939
MEM 205.933594 1689223967.4959
MEM 205.933594 1689223967.5967
MEM 205.933594 1689223967.6971
MEM 205.933594 1689223967.7976
MEM 205.933594 1689223967.8984
MEM 206.191406 1689223967.9988
MEM 206.191406 1689223968.0997
MEM 206.191406 1689223968.2002
MEM 206.449219 1689223968.3006
MEM 206.449219 1689223968.4011
MEM 206.449219 1689223968.5018
MEM 207.472656 1689223968.6022
MEM 207.472656 1689223968.7031
MEM 207.472656 1689223968.8038
MEM 207.937500 1689223968.9042
MEM 207.941406 1689223969.0047
MEM 207.941406 1689223969.1052
MEM 208.199219 1689223969.2056
MEM 208.199219 1689223969.3061
MEM 208.457031 1689223969.4067
MEM 208.457031 1689223969.5071
MEM 208.457031 1689223969.6079
MEM 208.457031 1689223969.7086
MEM 208.457031 1689223969.8090
MEM 208.457031 1689223969.9094
MEM 208.714844 1689223970.0099
MEM 208.714844 1689223970.1106
MEM 208.714844 1689223970.2111
MEM 208.714844 1689223970.3119
MEM 208.714844 1689223970.4127
MEM 208.714844 1689223970.5133
MEM 208.714844 1689223970.6138
MEM 208.714844 1689223970.7144
MEM 208.714844 1689223970.8151
MEM 208.972656 1689223970.9157
MEM 208.972656 1689223971.0162
MEM 208.972656 1689223971.1171
MEM 208.972656 1689223971.2178
MEM 209.230469 1689223971.3188
MEM 209.230469 1689223971.4193
MEM 209.488281 1689223971.5197
MEM 209.488281 1689223971.6204
MEM 209.488281 1689223971.7209
MEM 209.488281 1689223971.8217
MEM 209.488281 1689223971.9222
MEM 210.000000 1689223972.0227
MEM 210.257812 1689223972.1232
MEM 210.269531 1689223972.2236
MEM 211.039062 1689223972.3241
MEM 211.039062 1689223972.4246
MEM 211.039062 1689223972.5254
MEM 211.320312 1689223972.6286
MEM 211.347656 1689223972.7298
MEM 211.605469 1689223972.8303
MEM 211.863281 1689223972.9310
MEM 211.875000 1689223973.0317
MEM 212.171875 1689223973.1322
MEM 212.437500 1689223973.2326
MEM 212.632812 1689223973.3334
MEM 212.996094 1689223973.4340
MEM 212.996094 1689223973.5346
MEM 212.996094 1689223973.6352
MEM 212.996094 1689223973.7357
MEM 212.996094 1689223973.8364
MEM 212.996094 1689223973.9369
MEM 212.996094 1689223974.0377
MEM 212.988281 1689223974.1382
MEM 213.539062 1689223974.2388
MEM 214.824219 1689223974.3393
MEM 215.023438 1689223974.4400
MEM 215.023438 1689223974.5407
MEM 215.023438 1689223974.6414
MEM 215.023438 1689223974.7421
MEM 215.023438 1689223974.8433
MEM 215.023438 1689223974.9439
MEM 215.023438 1689223975.0448
MEM 215.281250 1689223975.1455
MEM 215.261719 1689223975.2460
MEM 215.261719 1689223975.3464
MEM 215.261719 1689223975.4472
MEM 215.261719 1689223975.5478
MEM 215.519531 1689223975.6492
MEM 215.515625 1689223975.7496
MEM 215.468750 1689223975.8501
MEM 215.468750 1689223975.9509
MEM 215.468750 1689223976.0526
MEM 215.468750 1689223976.1542
MEM 215.480469 1689223976.2561
MEM 215.468750 1689223976.3572
MEM 215.433594 1689223976.4581
MEM 215.691406 1689223976.5591
MEM 215.691406 1689223976.6616
MEM 215.949219 1689223976.7627
MEM 215.929688 1689223976.8633
MEM 215.929688 1689223976.9639
MEM 216.128906 1689223977.0648
MEM 216.386719 1689223977.1653
MEM 216.640625 1689223977.2705
MEM 216.898438 1689223977.3712
MEM 217.007812 1689223977.4748
MEM 216.968750 1689223977.5756
MEM 217.207031 1689223977.6759
MEM 217.187500 1689223977.7810
MEM 217.187500 1689223977.8817
MEM 217.187500 1689223977.9826
MEM 217.187500 1689223978.0832
MEM 217.187500 1689223978.1841
